"customer","order","total_items","discount%","weekday","hour","Food%","Fresh%","Drinks%","Home%","Beauty%","Health%","Baby%","Pets%"
7886, 23851, 53, 2.39, 1, 10, 25.82, 58.18, 8.58, 5.61, 1.82, 0, 0, 0
7887, 23852, 53, 1.91, 3, 20, 26.17, 61.84, 9.97, 2.02, 0, 0, 0, 0
7888, 23853, 23, 8.34, 6, 23, 16.46, 21.57, 38.98, 0, 22.98, 0, 0, 0
7888, 23854, 36, 6.48, 6, 20, 18.3, 19.76, 53.59, 8.36, 0, 0, 0, 0
7889, 23855, 20, 3.4, 1, 19, 16.11, 0, 69.98, 13.91, 0, 0, 0, 0
7889, 23856, 18, 13.29, 3, 18, 8.01, 0, 49.94, 42.05, 0, 0, 0, 0
7890, 23857, 56, 11.2, 7, 20, 14.25, 40.6, 5.65, 31.39, 5.33, 2.78, 0, 0
7891, 23858, 43, 2.46, 4, 13, 9.05, 23.64, 43.3, 1.98, 3.38, 0, 18.65, 0
7892, 23859, 64, 1.89, 4, 23, 28.34, 4.71, 13.7, 34.21, 5.36, 13.67, 0, 0
7893, 23860, 27, 4.98, 5, 13, 22.43, 60.54, 17.04, 0, 0, 0, 0, 0
7893, 23861, 33, 2.13, 4, 20, 12.58, 43.1, 24.26, 14.25, 5.82, 0, 0, 0
7894, 23862, 37, 1.78, 5, 11, 19.18, 47.17, 21.52, 8.36, 0, 0, 3.78, 0
7894, 23863, 14, 4.02, 1, 11, 9.31, 13.37, 15.39, 26.95, 0, 0, 34.98, 0
7894, 23864, 25, 1.91, 1, 7, 1.22, 22.44, 23.93, 7.8, 0, 0, 44.61, 0
7894, 23865, 15, 0.66, 2, 11, 21.48, 7.37, 18.96, 13.35, 0, 23.54, 15.29, 0
7894, 23866, 28, 8.62, 3, 8, 12.06, 16.02, 57.16, 9.73, 0, 0, 5.03, 0
7895, 23867, 30, 5.94, 1, 22, 25.74, 25.95, 26.37, 21.93, 0, 0, 0, 0
7896, 23868, 17, 24.75, 7, 21, 55.81, 0, 40.68, 3.51, 0, 0, 0, 0
7896, 23869, 34, 33.98, 2, 15, 40.92, 4.79, 49.63, 4.65, 0, 0, 0, 0
7897, 23870, 22, 15.55, 3, 23, 23.87, 44.79, 19.85, 11.5, 0, 0, 0, 0
7897, 23871, 33, 17.16, 7, 12, 40.76, 23.91, 20.84, 14.48, 0, 0, 0, 0
7897, 23872, 32, 4.74, 1, 12, 17.95, 21.63, 14.77, 14.02, 17.66, 13.98, 0, 0
7898, 23873, 21, 17.95, 2, 12, 16.37, 20.79, 17.57, 45.27, 0, 0, 0, 0
7899, 23874, 25, 2.4, 5, 15, 41.28, 6.13, 38.64, 13.95, 0, 0, 0, 0
7899, 23875, 28, 1.85, 3, 20, 37.28, 5.35, 53.66, 3.72, 0, 0, 0, 0
7899, 23876, 27, 0.87, 3, 9, 31.82, 12.27, 35.22, 17.71, 2.98, 0, 0, 0
7899, 23877, 25, 10.73, 6, 12, 20.13, 2.51, 50.17, 0, 10.05, 0, 17.14, 0
7899, 23878, 26, 1.73, 4, 9, 36.58, 9.5, 53.92, 0, 0, 0, 0, 0
7899, 23879, 25, 3.22, 3, 13, 18.37, 5.96, 52.67, 0, 2.37, 20.64, 0, 0
7900, 23880, 64, 13.68, 7, 22, 23.13, 38.76, 10.51, 5.62, 0, 0, 21.97, 0
7900, 23881, 77, 1.29, 7, 22, 33.35, 33.84, 5.21, 0, 0, 0, 27.6, 0
7900, 23882, 23, 1.69, 7, 9, 0, 9.84, 0, 0, 0, 0, 90.16, 0
7901, 23883, 2, 0, 1, 21, 0, 0, 0, 0, 0, 0, 100.0, 0
7902, 23884, 56, 55.19, 4, 12, 21.71, 0, 68.74, 9.55, 0, 0, 0, 0
7903, 23885, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 100.0, 0
7904, 23886, 59, 11.99, 2, 13, 24.34, 32.11, 17.45, 3.61, 0, 0, 0, 22.49
7904, 23887, 39, 6.6, 1, 14, 20.14, 8.17, 43.01, 5.63, 17.53, 0, 5.52, 0
7904, 23888, 32, 1.13, 2, 15, 25.03, 47.31, 4.6, 0, 0, 0, 0, 23.06
7905, 23889, 42, 1.99, 7, 21, 14.05, 30.03, 23.09, 15.43, 0, 0, 17.4, 0
7905, 23890, 40, 4.16, 7, 22, 29.15, 9.27, 14.37, 6.6, 3.9, 3.9, 32.81, 0
7905, 23891, 45, 0, 1, 22, 14.63, 23.53, 22.64, 0, 0, 0, 39.19, 0
7906, 23892, 28, 2.47, 1, 20, 11.9, 33.32, 20.84, 17.0, 0, 0, 0, 16.94
7906, 23893, 35, 2.88, 7, 0, 25.15, 51.76, 12.31, 2.07, 0, 0, 0, 8.72
7906, 23894, 23, 1.02, 1, 11, 15.39, 50.2, 15.16, 0, 5.73, 5.8, 0, 7.72
7907, 23895, 31, 29.38, 1, 14, 35.36, 37.79, 9.82, 17.04, 0, 0, 0, 0
7907, 23896, 46, 8.17, 6, 20, 36.74, 29.17, 14.86, 7.37, 3.94, 7.91, 0, 0
7907, 23897, 41, 0.59, 5, 15, 34.31, 32.86, 17.72, 7.21, 3.78, 4.12, 0, 0
7907, 23898, 30, 0.7, 6, 11, 36.68, 28.23, 14.63, 20.46, 0, 0, 0, 0
7907, 23899, 44, 4.42, 6, 7, 35.73, 20.72, 22.16, 18.03, 3.36, 0, 0, 0
7908, 23900, 30, 6.18, 3, 10, 21.79, 25.92, 42.03, 0, 0, 0, 10.25, 0
7908, 23901, 24, 1.99, 3, 6, 15.39, 23.1, 15.15, 26.28, 0, 0, 20.08, 0
7908, 23902, 33, 5.61, 3, 12, 24.83, 41.04, 14.36, 5.74, 0, 0, 14.03, 0
7908, 23903, 33, 15.77, 6, 17, 17.94, 14.9, 0, 46.18, 0, 0, 20.98, 0
7908, 23904, 41, 6.51, 5, 10, 9.77, 25.84, 44.58, 3.38, 4.66, 0, 11.76, 0
7908, 23905, 31, 7.36, 1, 7, 11.2, 26.56, 36.67, 25.58, 0, 0, 0, 0
7908, 23906, 41, 13.46, 7, 9, 64.5, 13.91, 20.51, 1.08, 0, 0, 0, 0
7908, 23907, 41, 2.85, 3, 16, 15.01, 19.59, 40.47, 9.2, 2.28, 0, 13.45, 0
7908, 23908, 25, 3.44, 5, 7, 12.79, 36.84, 39.08, 11.3, 0, 0, 0, 0
7908, 23909, 20, 2.63, 4, 7, 10.13, 25.53, 32.76, 14.88, 0, 0, 16.7, 0
7908, 23910, 31, 6.21, 2, 22, 14.04, 27.81, 26.21, 0, 0, 25.76, 6.18, 0
7908, 23911, 57, 12.72, 1, 19, 5.88, 42.51, 23.66, 23.75, 2.98, 0, 1.21, 0
7908, 23912, 36, 3.43, 1, 15, 16.79, 22.81, 56.46, 0, 2.44, 0, 1.49, 0
7908, 23913, 39, 6.1, 4, 7, 17.07, 43.76, 8.39, 3.71, 2.2, 0, 24.88, 0
7908, 23914, 27, 0, 4, 7, 6.36, 21.24, 42.29, 14.41, 0, 0, 15.69, 0
7909, 23915, 36, 3.92, 7, 22, 11.92, 31.11, 26.9, 0.71, 1.92, 0, 27.45, 0
7909, 23916, 22, 8.26, 1, 22, 27.28, 15.59, 16.61, 0, 18.36, 22.16, 0, 0
7909, 23917, 24, 16.22, 3, 10, 2.92, 41.24, 12.65, 43.19, 0, 0, 0, 0
7909, 23918, 44, 3.87, 7, 11, 37.35, 25.76, 15.16, 7.8, 5.65, 0, 8.27, 0
7909, 23919, 22, 0.44, 1, 10, 9.57, 15.46, 14.63, 0, 3.74, 0, 56.61, 0
7909, 23920, 26, 8.16, 2, 22, 23.77, 34.31, 38.29, 3.63, 0, 0, 0, 0
7909, 23921, 31, 3.16, 7, 20, 8.66, 47.93, 18.91, 2.91, 7.6, 0, 13.99, 0
7909, 23922, 12, 0, 1, 9, 14.37, 1.45, 10.22, 25.37, 0, 0, 48.59, 0
7909, 23923, 31, 8.54, 1, 15, 15.66, 12.71, 9.87, 26.86, 0, 0, 34.9, 0
7910, 23924, 20, 1.32, 1, 11, 35.26, 20.61, 44.13, 0, 0, 0, 0, 0
7911, 23925, 48, 25.79, 5, 18, 19.87, 41.51, 17.97, 16.54, 4.11, 0, 0, 0
7911, 23926, 52, 5.21, 7, 20, 18.06, 46.51, 15.64, 8.25, 6.79, 4.76, 0, 0
7911, 23927, 59, 0, 2, 21, 40.26, 32.44, 18.53, 5.34, 3.43, 0, 0, 0
7911, 23928, 56, 11.45, 7, 17, 5.94, 23.3, 14.38, 23.21, 33.17, 0, 0, 0
7911, 23929, 68, 10.86, 7, 17, 8.19, 37.88, 15.05, 32.16, 3.7, 3.02, 0, 0
7911, 23930, 63, 6.64, 4, 19, 25.64, 47.23, 23.43, 3.69, 0, 0, 0, 0
7911, 23931, 60, 8.96, 7, 20, 18.63, 27.14, 27.32, 16.92, 4.45, 5.54, 0, 0
7912, 23932, 9, 14.92, 2, 20, 0, 0, 71.12, 28.88, 0, 0, 0, 0
7913, 23933, 19, 0.86, 7, 18, 30.36, 16.87, 5.15, 36.63, 10.98, 0, 0, 0
7914, 23934, 30, 1.23, 4, 21, 46.75, 45.62, 5.97, 1.66, 0, 0, 0, 0
7914, 23935, 28, 1.48, 2, 23, 39.85, 42.2, 15.6, 2.35, 0, 0, 0, 0
7914, 23936, 27, 0.62, 7, 23, 34.91, 40.19, 16.25, 3.91, 4.75, 0, 0, 0
7914, 23937, 28, 0.23, 7, 1, 40.77, 35.94, 8.71, 3.78, 10.8, 0, 0, 0
7914, 23938, 37, 1.71, 3, 23, 39.6, 45.16, 8.33, 3.11, 3.81, 0, 0, 0
7914, 23939, 34, 15.62, 6, 14, 46.85, 36.98, 1.91, 1.91, 12.36, 0, 0, 0
7915, 23940, 40, 1.9, 1, 19, 19.01, 41.72, 18.01, 15.07, 6.19, 0, 0, 0
7915, 23941, 19, 1.18, 7, 22, 48.55, 26.44, 7.04, 6.71, 11.26, 0, 0, 0
7915, 23942, 53, 9.48, 2, 22, 42.57, 36.04, 14.82, 5.09, 1.48, 0, 0, 0
7915, 23943, 28, 0.12, 2, 1, 13.93, 31.13, 19.82, 26.88, 8.24, 0, 0, 0
7915, 23944, 49, 1.34, 5, 1, 31.73, 44.79, 16.34, 5.36, 1.77, 0, 0, 0
7915, 23945, 37, 0.1, 2, 23, 29.07, 47.83, 18.94, 4.16, 0, 0, 0, 0
7916, 23946, 34, 0.1, 4, 14, 44.84, 30.86, 9.7, 6.53, 5.81, 0, 2.27, 0
7916, 23947, 32, 2.33, 2, 21, 31.66, 44.08, 10.52, 2.06, 11.68, 0, 0, 0
7916, 23948, 42, 1.45, 5, 9, 19.11, 61.45, 9.78, 7.48, 0, 0, 2.18, 0
7916, 23949, 29, 0.39, 3, 20, 44.14, 36.91, 4.36, 11.13, 3.46, 0, 0, 0
7916, 23950, 39, 2.19, 3, 20, 34.62, 50.36, 6.72, 0, 6.14, 0, 2.15, 0
7916, 23951, 49, 7.53, 3, 22, 41.5, 34.0, 8.29, 14.5, 0, 0, 1.71, 0
7916, 23952, 28, 5.6, 2, 21, 22.38, 53.85, 15.05, 0, 8.71, 0, 0, 0
7916, 23953, 34, 2.37, 2, 20, 41.62, 45.23, 7.64, 3.04, 0, 0, 2.46, 0
7916, 23954, 44, 10.74, 3, 8, 32.63, 58.76, 3.34, 1.4, 0, 0, 3.87, 0
7916, 23955, 39, 0.1, 3, 21, 34.45, 53.12, 8.41, 0, 1.9, 0, 2.12, 0
7916, 23956, 51, 2.83, 5, 19, 31.58, 56.49, 8.7, 3.22, 0, 0, 0, 0
7916, 23957, 42, 0.97, 7, 22, 36.78, 43.5, 7.76, 0, 11.96, 0, 0, 0
7916, 23958, 38, 0.63, 1, 22, 41.62, 40.28, 7.03, 11.07, 0, 0, 0, 0
7916, 23959, 39, 2.47, 1, 17, 46.91, 39.6, 9.78, 0, 0, 0, 3.7, 0
7916, 23960, 37, 3.58, 7, 22, 23.86, 46.97, 4.64, 11.03, 1.87, 0, 11.62, 0
7917, 23961, 33, 4.82, 1, 18, 9.25, 43.47, 16.94, 1.85, 0, 0, 28.48, 0
7917, 23962, 46, 6.96, 5, 0, 21.54, 43.18, 22.82, 3.8, 1.81, 0, 6.85, 0
7917, 23963, 30, 4.89, 7, 9, 0, 51.29, 0.88, 9.13, 0, 0, 38.7, 0
7917, 23964, 45, 4.37, 1, 13, 28.04, 32.49, 16.9, 6.37, 0, 0, 16.19, 0
7917, 23965, 58, 2.83, 1, 13, 21.26, 64.05, 0, 3.9, 3.79, 0, 7.0, 0
7917, 23966, 26, 5.06, 1, 19, 16.37, 39.96, 11.53, 0, 0, 0, 32.14, 0
7917, 23967, 64, 8.2, 1, 10, 28.85, 34.22, 16.35, 17.68, 0, 0, 2.9, 0
7917, 23968, 66, 7.93, 6, 17, 34.09, 16.74, 9.01, 17.24, 0, 0, 22.92, 0
7918, 23969, 23, 3.37, 7, 22, 32.43, 35.66, 18.48, 0, 0, 0, 0, 13.43
7918, 23970, 22, 2.88, 7, 20, 18.7, 24.34, 7.25, 13.0, 17.56, 0, 0, 19.15
7919, 23971, 31, 0, 6, 21, 38.06, 46.69, 11.74, 0, 3.51, 0, 0, 0
7919, 23972, 38, 0.4, 7, 23, 31.02, 37.59, 14.66, 0, 16.73, 0, 0, 0
7919, 23973, 35, 13.34, 7, 23, 17.86, 41.25, 24.7, 2.8, 13.39, 0, 0, 0
7919, 23974, 42, 1.25, 3, 0, 44.4, 28.15, 21.9, 0, 5.56, 0, 0, 0
7920, 23975, 17, 4.6, 4, 12, 0, 38.81, 0, 38.21, 0, 0, 0, 0
7920, 23976, 23, 8, 4, 10, 28.97, 20.58, 20.79, 29.65, 0, 0, 0, 0
7921, 23977, 45, 20.59, 5, 18, 55.96, 10.67, 20.98, 12.39, 0, 0, 0, 0
7921, 23978, 57, 0.43, 1, 20, 13.36, 49.08, 15.75, 21.81, 0, 0, 0, 0
7921, 23979, 48, 0.79, 6, 13, 15.94, 59.48, 0, 24.58, 0, 0, 0, 0
7921, 23980, 45, 2.08, 4, 12, 18.82, 64.95, 0, 7.11, 2.97, 0, 0, 6.15
7921, 23981, 37, 2.74, 1, 12, 6.6, 52.7, 31.79, 4.43, 4.47, 0, 0, 0
7921, 23982, 38, 3.53, 1, 12, 7.9, 42.98, 16.29, 22.63, 10.2, 0, 0, 0
7921, 23983, 58, 7.24, 1, 19, 19.65, 54.57, 11.86, 13.92, 0, 0, 0, 0
7921, 23984, 35, 3.7, 3, 21, 33.19, 59.58, 5.71, 1.52, 0, 0, 0, 0
7922, 23985, 25, 0.17, 3, 19, 56.61, 13.09, 9.35, 10.59, 7.96, 0, 0, 2.4
7922, 23986, 21, 1.53, 7, 14, 54.97, 7.17, 4.46, 11.64, 10.71, 11.04, 0, 0
7922, 23987, 19, 1.58, 7, 15, 53.67, 0, 17.13, 29.2, 0, 0, 0, 0
7922, 23988, 20, 0.19, 7, 13, 66.12, 0, 0, 8.99, 21.25, 3.64, 0, 0
7922, 23989, 29, 1.68, 7, 14, 51.2, 1.61, 11.66, 17.24, 14.47, 0, 1.91, 1.91
7922, 23990, 22, 1.91, 4, 19, 62.7, 1.82, 11.45, 15.86, 2.52, 5.65, 0, 0
7923, 23991, 34, 2.22, 2, 18, 22.73, 49.75, 20.84, 0, 6.68, 0, 0, 0
7924, 23992, 75, 3.91, 6, 22, 27.66, 24.99, 18.77, 1.61, 5.34, 0, 0, 21.63
7925, 23993, 46, 8.92, 7, 22, 22.07, 4.5, 45.2, 28.23, 0, 0, 0, 0
7926, 23994, 42, 0.18, 1, 0, 34.32, 28.4, 18.05, 0, 11.1, 0, 8.13, 0
7927, 23995, 47, 5.36, 4, 21, 49.55, 16.88, 14.22, 10.48, 8.87, 0, 0, 0
7928, 23996, 47, 5.73, 1, 16, 19.64, 60.95, 4.47, 2.82, 0.97, 11.14, 0, 0
7929, 23997, 44, 23.61, 1, 22, 8.09, 0, 24.05, 14.6, 0, 0, 53.26, 0
7929, 23998, 42, 10.93, 1, 21, 20.52, 0, 30.22, 15.97, 0, 0, 33.29, 0
7930, 23999, 38, 1.5, 2, 22, 21.03, 25.11, 3.82, 9.97, 9.56, 0, 30.5, 0
7930, 24000, 53, 3.34, 6, 21, 25.31, 26.53, 24.84, 8.83, 1.44, 0, 13.04, 0
7930, 24001, 17, 0, 1, 22, 16.54, 12.6, 11.43, 0, 0, 0, 59.44, 0
7931, 24002, 13, 1.12, 1, 10, 18.7, 81.3, 0, 0, 0, 0, 0, 0
7931, 24003, 7, 15.44, 1, 23, 0, 91.61, 0, 8.39, 0, 0, 0, 0
7932, 24004, 10, 4.84, 2, 0, 0, 0, 77.6, 22.4, 0, 0, 0, 0
7933, 24005, 7, 0.39, 4, 12, 42.36, 17.95, 39.69, 0, 0, 0, 0, 0
7933, 24006, 10, 16.32, 7, 20, 0, 20.48, 36.4, 0, 43.12, 0, 0, 0
7933, 24007, 11, 4.38, 3, 14, 17.63, 82.37, 0, 0, 0, 0, 0, 0
7934, 24008, 30, 3.12, 1, 17, 35.1, 8.71, 44.71, 8.51, 2.97, 0, 0, 0
7934, 24009, 35, 1.97, 1, 15, 37.26, 8.49, 23.52, 23.88, 6.86, 0, 0, 0
7935, 24010, 22, 0.5, 1, 13, 34.22, 50.63, 4.39, 0, 10.75, 0, 0, 0
7936, 24011, 35, 1.28, 2, 12, 27.87, 5.76, 16.02, 35.25, 11.74, 3.35, 0, 0
7937, 24012, 19, 0, 7, 17, 0, 57.99, 26.24, 15.78, 0, 0, 0, 0
7938, 24013, 69, 1.04, 7, 19, 10.34, 71.29, 9.71, 0, 0, 8.66, 0, 0
7938, 24014, 59, 9.32, 1, 8, 8.69, 85.56, 5.75, 0, 0, 0, 0, 0
7938, 24015, 53, 2.65, 1, 8, 13.36, 64.47, 3.47, 5.93, 12.78, 0, 0, 0
7938, 24016, 61, 0.49, 7, 23, 7.84, 92.16, 0, 0, 0, 0, 0, 0
7938, 24017, 70, 0, 1, 8, 14.7, 72.94, 0, 0, 3.77, 8.59, 0, 0
7938, 24018, 85, 2.34, 1, 12, 9.65, 62.86, 7.68, 14.19, 0, 5.61, 0, 0
7939, 24019, 53, 5.75, 1, 1, 22.55, 49.68, 15.91, 11.86, 0, 0, 0, 0
7939, 24020, 39, 0.7, 7, 0, 2.91, 85.3, 5.15, 6.64, 0, 0, 0, 0
7939, 24021, 78, 0.97, 5, 11, 47.96, 46.92, 5.12, 0, 0, 0, 0, 0
7939, 24022, 32, 1.5, 4, 16, 1.79, 65.15, 12.91, 20.16, 0, 0, 0, 0
7940, 24023, 24, 8.59, 2, 13, 23.98, 0, 9.22, 56.71, 10.09, 0, 0, 0
7940, 24024, 31, 0, 4, 19, 29.75, 0, 15.29, 49.18, 5.78, 0, 0, 0
7941, 24025, 31, 10.15, 1, 13, 52.86, 15.38, 0, 31.76, 0, 0, 0, 0
7941, 24026, 44, 1.18, 3, 12, 69.23, 11.77, 0, 19.0, 0, 0, 0, 0
7942, 24027, 45, 5.34, 1, 21, 17.94, 18.02, 15.78, 17.98, 4.6, 0, 22.1, 0
7942, 24028, 30, 4.24, 1, 22, 16.29, 24.61, 19.45, 5.93, 0, 0, 33.72, 0
7942, 24029, 27, 0, 2, 18, 12.85, 14.53, 28.5, 17.45, 0, 0, 26.67, 0
7943, 24030, 14, 15.44, 7, 12, 16.25, 0, 0, 8.5, 0, 0, 75.25, 0
7944, 24031, 6, 0, 1, 18, 4.66, 0, 0, 3.03, 8.28, 0, 84.03, 0
7944, 24032, 5, 0, 6, 16, 3.38, 0, 0, 0, 0, 0, 96.62, 0
7944, 24033, 3, 0, 1, 15, 0, 0, 0, 0, 0, 0, 100.0, 0
7945, 24034, 5, 0, 5, 10, 0, 100.0, 0, 0, 0, 0, 0, 0
7946, 24035, 29, 5.57, 2, 11, 10.98, 13.55, 59.84, 4.61, 0, 0, 11.02, 0
7947, 24036, 9, 1.11, 3, 13, 0, 0, 100.0, 0, 0, 0, 0, 0
7947, 24037, 28, 1.64, 4, 16, 3.76, 0, 75.74, 20.5, 0, 0, 0, 0
7947, 24038, 29, 4.16, 3, 16, 0, 0, 90.03, 9.97, 0, 0, 0, 0
7947, 24039, 26, 6.72, 2, 1, 0, 0, 97.33, 2.67, 0, 0, 0, 0
7947, 24040, 33, 0, 2, 19, 0, 0, 59.29, 40.71, 0, 0, 0, 0
7948, 24041, 25, 0, 1, 23, 7.57, 61.86, 20.18, 5.41, 0, 0, 0, 4.98
7948, 24042, 3, 2.19, 2, 14, 63.75, 0, 0, 0, 36.25, 0, 0, 0
7948, 24043, 26, 0.17, 2, 23, 12.37, 37.52, 5.5, 19.96, 8.62, 0, 0, 16.02
7948, 24044, 10, 0, 1, 9, 23.65, 32.12, 10.06, 34.17, 0, 0, 0, 0
7948, 24045, 15, 0, 3, 21, 42.4, 32.26, 0, 8.0, 8.23, 0, 0, 9.12
7948, 24046, 10, 6.93, 4, 10, 7.99, 78.87, 0, 2.9, 0, 0, 0, 10.24
7948, 24047, 15, 0, 2, 14, 18.96, 39.33, 10.16, 6.76, 0, 0, 0, 24.78
7948, 24048, 13, 4.53, 4, 21, 29.64, 34.87, 26.82, 0, 0, 0, 0, 8.66
7948, 24049, 5, 2.71, 7, 21, 27.1, 0, 0, 18.66, 0, 0, 0, 54.24
7948, 24050, 30, 8.63, 2, 23, 33.37, 24.96, 14.9, 9.76, 3.16, 0, 1.39, 12.46
7948, 24051, 18, 1.56, 2, 13, 0, 40.72, 0, 38.07, 0, 0, 5.61, 15.6
7948, 24052, 22, 3.69, 5, 20, 28.67, 19.2, 20.13, 0, 2.94, 0, 17.13, 11.93
7948, 24053, 7, 4.27, 2, 14, 0, 57.34, 0, 0, 0, 0, 0, 42.66
7948, 24054, 15, 0.58, 3, 7, 37.07, 53.68, 9.25, 0, 0, 0, 0, 0
7948, 24055, 23, 0.99, 2, 23, 22.79, 36.14, 6.91, 0, 8.4, 0, 9.11, 16.64
7948, 24056, 19, 4.08, 7, 21, 30.79, 33.76, 13.56, 4.52, 0, 0, 0, 17.37
7948, 24057, 23, 0.59, 1, 16, 0, 12.25, 12.23, 38.97, 0, 0, 11.58, 24.97
7949, 24058, 33, 4.11, 1, 23, 41.08, 18.88, 29.51, 7.27, 3.27, 0, 0, 0
7949, 24059, 24, 4.36, 1, 15, 31.58, 13.66, 25.52, 23.31, 5.93, 0, 0, 0
7950, 24060, 30, 20.54, 4, 18, 47.02, 0, 18.01, 28.11, 6.86, 0, 0, 0
7950, 24061, 18, 24.24, 4, 21, 0, 100.0, 0, 0, 0, 0, 0, 0
7950, 24062, 11, 49.65, 1, 21, 17.25, 32.21, 27.61, 22.94, 0, 0, 0, 0
7951, 24063, 86, 0.19, 1, 13, 21.21, 3.89, 25.54, 46.39, 2.97, 0, 0, 0
7951, 24064, 85, 5, 1, 14, 26.42, 5.12, 29.71, 35.11, 3.65, 0, 0, 0
7951, 24065, 93, 5.31, 1, 14, 30.73, 1.74, 24.67, 39.92, 2.93, 0, 0, 0
7951, 24066, 92, 3.59, 4, 11, 25.48, 3.27, 26.8, 42.29, 2.15, 0, 0, 0
7952, 24067, 20, 1.04, 2, 11, 43.82, 3.83, 28.54, 14.36, 0, 0, 9.45, 0
7952, 24068, 31, 1.26, 5, 10, 22.33, 14.53, 17.22, 2.38, 3.97, 0.74, 38.83, 0
7952, 24069, 13, 0.94, 1, 13, 0, 0, 11.9, 0, 0, 0, 88.1, 0
7953, 24070, 31, 8.19, 1, 22, 24.21, 10.94, 15.47, 12.27, 0, 0, 37.11, 0
7954, 24071, 6, 0, 3, 11, 0, 0, 0, 0, 0, 0, 100.0, 0
7955, 24072, 29, 12.34, 6, 14, 14.51, 6.2, 13.99, 35.75, 26.8, 2.75, 0, 0
7955, 24073, 32, 8.96, 4, 13, 21.8, 31.2, 14.33, 18.1, 0, 14.56, 0, 0
7955, 24074, 50, 6.93, 4, 18, 26.69, 29.2, 25.17, 15.95, 2.99, 0, 0, 0
7956, 24075, 36, 3.49, 1, 19, 16.79, 42.86, 38.26, 2.08, 0, 0, 0, 0
7956, 24076, 48, 13.4, 2, 16, 24.98, 26.06, 24.88, 17.49, 6.59, 0, 0, 0
7956, 24077, 45, 7.57, 1, 10, 17.63, 29.47, 33.4, 19.5, 0, 0, 0, 0
7957, 24078, 29, 23.79, 7, 13, 0, 0, 0, 0, 0, 0, 100.0, 0
7958, 24079, 31, 5.13, 2, 10, 54.98, 17.01, 20.47, 3.6, 3.94, 0, 0, 0
7958, 24080, 29, 3.71, 4, 15, 38.75, 15.15, 9.07, 19.0, 0, 0, 18.03, 0
7958, 24081, 29, 2.89, 1, 13, 24.32, 29.52, 14.81, 20.36, 10.99, 0, 0, 0
7959, 24082, 77, 3.41, 1, 17, 23.32, 49.62, 15.38, 2.33, 0, 0, 9.33, 0
7959, 24083, 107, 3.43, 7, 9, 16.66, 1.91, 45.58, 26.58, 3.46, 0, 4.78, 0
7959, 24084, 123, 6.72, 2, 10, 30.62, 2.31, 25.34, 32.4, 4.93, 0, 4.4, 0
7959, 24085, 51, 3.49, 1, 17, 51.28, 5.12, 36.55, 7.05, 0, 0, 0, 0
7960, 24086, 34, 1.83, 1, 12, 7.85, 79.33, 5.44, 7.38, 0, 0, 0, 0
7960, 24087, 28, 10.21, 4, 15, 18.69, 40.14, 0, 34.75, 6.41, 0, 0, 0
7960, 24088, 16, 2.39, 1, 9, 6.75, 42.64, 0, 0, 50.6, 0, 0, 0
7960, 24089, 23, 0.37, 6, 16, 21.72, 59.54, 7.46, 11.28, 0, 0, 0, 0
7960, 24090, 20, 0.82, 7, 18, 9.25, 51.04, 13.75, 18.33, 7.64, 0, 0, 0
7960, 24091, 31, 4.32, 7, 22, 9.42, 67.92, 5.21, 3.17, 7.17, 7.11, 0, 0
7960, 24092, 29, 7.76, 7, 23, 11.07, 72.44, 0, 11.08, 5.41, 0, 0, 0
7960, 24093, 37, 0, 3, 23, 32.67, 52.91, 9.04, 5.38, 0, 0, 0, 0
7961, 24094, 8, 0, 5, 9, 54.52, 45.48, 0, 0, 0, 0, 0, 0
7962, 24095, 12, 7.3, 4, 14, 34.48, 0, 20.36, 45.17, 0, 0, 0, 0
7962, 24096, 14, 0.7, 3, 15, 21.7, 0, 27.63, 50.67, 0, 0, 0, 0
7962, 24097, 15, 0, 1, 15, 46.55, 0, 14.17, 32.74, 6.53, 0, 0, 0
7963, 24098, 28, 14.52, 1, 13, 5.27, 0, 18.9, 56.62, 19.21, 0, 0, 0
7964, 24099, 22, 2.39, 7, 19, 36.98, 39.55, 0, 9.51, 11.38, 0, 2.58, 0
7964, 24100, 27, 16.64, 2, 23, 17.81, 41.2, 8.42, 11.75, 16.13, 4.69, 0, 0
7964, 24101, 22, 6.65, 4, 11, 22.43, 77.57, 0, 0, 0, 0, 0, 0
7964, 24102, 34, 3.79, 5, 11, 37.68, 56.22, 0, 6.1, 0, 0, 0, 0
7964, 24103, 28, 4.72, 7, 21, 0, 27.05, 0, 49.07, 11.74, 5.23, 6.91, 0
7964, 24104, 27, 4.42, 4, 12, 3.82, 84.26, 6.82, 5.1, 0, 0, 0, 0
7965, 24105, 2, 0, 1, 13, 0, 100.0, 0, 0, 0, 0, 0, 0
7965, 24106, 2, 0, 3, 16, 0, 100.0, 0, 0, 0, 0, 0, 0
7966, 24107, 36, 63.45, 7, 17, 63.99, 9.76, 6.67, 9.65, 9.93, 0, 0, 0
7967, 24108, 108, 2.03, 4, 15, 34.57, 37.05, 7.71, 14.73, 5.94, 0, 0, 0
7968, 24109, 46, 7.5, 4, 11, 20.33, 51.3, 15.72, 12.65, 0, 0, 0, 0
7968, 24110, 38, 7.04, 4, 10, 20.93, 44.02, 21.24, 11.86, 1.96, 0, 0, 0
